96587.3;95688.6;97118;97389.7;96112.4;96244.9;95732.7;96160.8;96022.4;96535.5;
1.0163e+06;1.01976e+06;1.01688e+06;1.02218e+06;1.01559e+06;1.02076e+06;1.01662e+06;1.01839e+06;1.01851e+06;1.01786e+06;
1.1083e+07;1.10897e+07;1.11154e+07;1.10665e+07;1.11119e+07;1.11065e+07;1.10744e+07;1.10858e+07;1.11071e+07;1.11032e+07;
1.22817e+08;1.2295e+08;1.22972e+08;1.23102e+08;1.22918e+08;1.22879e+08;1.22981e+08;1.23164e+08;1.22873e+08;1.23019e+08;
1.37587e+09;1.37674e+09;1.37619e+09;1.3753e+09;1.37715e+09;1.37669e+09;1.37705e+09;1.37701e+09;1.37677e+09;1.37687e+09;
