21716.8;21544;21577.4;21547.7;21581.8;21447.1;21614.9;21542.3;21629.7;21486.4;
239803;239419;239578;239538;239653;239673;239467;239912;239823;240211;
2.68835e+06;2.69087e+06;2.68993e+06;2.68769e+06;2.69346e+06;2.69337e+06;2.6901e+06;2.69378e+06;2.69043e+06;2.69013e+06;
3.0509e+07;3.05059e+07;3.05133e+07;3.05454e+07;3.05487e+07;3.053e+07;3.05424e+07;3.05464e+07;3.0528e+07;3.05147e+07;
9.80065e+08;9.81453e+08;9.78988e+08;9.80916e+08;9.79142e+08;9.78877e+08;9.77971e+08;9.78732e+08;9.84393e+08;9.82513e+08;
