237471;234767;237641;236271;235500;235817;235112;235720;235342;236086;
3.30975e+06;3.32538e+06;3.31152e+06;3.32793e+06;3.33316e+06;3.31639e+06;3.28553e+06;3.30123e+06;3.33477e+06;3.31966e+06;
7.6214e+07;7.58945e+07;7.57033e+07;7.57192e+07;7.62813e+07;7.57664e+07;7.54772e+07;7.56265e+07;7.60611e+07;7.63568e+07;
1.9927e+09;1.99589e+09;1.99281e+09;2.002e+09;1.99724e+09;1.99151e+09;1.99746e+09;2.00045e+09;1.99448e+09;1.99617e+09;
4.55625e+10;4.56077e+10;4.55892e+10;4.553e+10;4.56125e+10;4.55957e+10;4.56092e+10;4.55964e+10;4.56282e+10;4.55812e+10;
