7092.7;7137.79;7100.98;7111.66;7089.68;7137.64;7110.77;7108.9;7123.5;7052.35;
79627.5;79813.5;79979.6;79846;79951.7;79994.7;79798.8;79822.6;79851.3;79994.2;
898425;898458;898351;899288;898204;899420;898254;897800;896715;899535;
1.01428e+07;1.01467e+07;1.01404e+07;1.01503e+07;1.01524e+07;1.01506e+07;1.01517e+07;1.01448e+07;1.01448e+07;1.01408e+07;
1.15489e+08;1.15425e+08;1.1521e+08;1.1549e+08;1.1552e+08;1.15444e+08;1.1584e+08;1.15412e+08;1.15586e+08;1.15334e+08;
