0.009655;0.0095026;0.00966639;0.00956746;0.00964564;0.0099318;0.0100047;0.00945477;0.0102693;0.00948275;
1.14517;1.1431;1.13964;1.14383;1.144;1.14499;1.14413;1.14537;1.14483;1.14549;
3.20993;3.21113;3.21128;3.21346;3.21121;3.21576;3.21252;3.20851;3.2156;3.21515;
9.10045;9.09951;9.093;9.1076;9.09576;9.09763;9.09734;9.10258;9.10062;9.10106;
24.8698;24.8245;24.8104;24.7864;24.9029;24.8411;24.8861;24.876;24.8087;24.8759;
